order_id,order_date,year,month,quarter,customer_id,region,country,category,subcategory,quantity,unit_price,discount,revenue,profit,aov,profit_margin,payment_method,shipping_mode
102302,2024-03-26,2024,Mar,Q1,C2766,South America,Brazil,Clothing,Jacket,1,299,0.11,266.11,56.93,266.11,0.21393408740746306,Credit Card,Same-Day
102303,2023-02-13,2023,Feb,Q1,C2822,Asia-Pacific,China,Furniture,Sofa,7,638,0.23,3438.82,1049.23,491.26000000000005,0.30511338191588977,PayPal,Same-Day
102304,2023-06-13,2023,Jun,Q2,C1181,South America,Argentina,Clothing,Jacket,6,13,0.06,73.32,29.12,12.219999999999999,0.39716312056737596,PayPal,Same-Day
102305,2024-01-14,2024,Jan,Q1,C1100,North America,United States,Clothing,Pants,1,17,0.25,46.4384,9.6599,46.4384,0.2080153493660419,Credit Card,Express
102306,2023-08-15,2023,Aug,Q3,C2677,Asia-Pacific,South Korea,Electronics,Television,1,818,0.01,809.82,140.49,809.82,0.17348299622138252,PayPal,Standard
102307,2024-04-27,2024,Apr,Q2,C2185,Asia-Pacific,China,Furniture,Table,7,288,0.19,1632.96,535.48,233.28,0.3279198510679992,Bank Transfer,Express
102308,2023-03-17,2023,Mar,Q1,C2881,South America,Brazil,Electronics,Television,6,1730,0.11,9238.2,2652.97,1539.7,0.2871739083371219,Credit Card,Express
102309,2023-03-22,2023,Mar,Q1,C2903,North America,Mexico,Furniture,Table,4,1369,0.09,4983.16,844.82,1245.79,0.1695349938593182,Bank Transfer,Express
102310,2023-01-01,2023,Jan,Q1,C1968,Europe,Germany,Electronics,Tablet,9,1755,0.05,14273.150400000008,4231.883900000002,1585.905600000001,0.29649262996626163,PayPal,Express
102311,2024-05-27,2024,May,Q2,C1026,Europe,Italy,Furniture,Table,3,827,0.1,2232.9,883.04,744.3000000000001,0.39546777732992966,Credit Card,Express
102312,2023-10-07,2023,Oct,Q4,C2908,Europe,Germany,Clothing,Jacket,10,195,0.16,1638,590.24,163.8,0.36034188034188036,PayPal,Standard
102313,2023-08-03,2023,Aug,Q3,C2856,Asia-Pacific,Australia,Electronics,Television,10,330,0.04,3168,330.58,316.8,0.10434974747474747,Credit Card,Same-Day
102314,2024-06-05,2024,Jun,Q2,C1821,Asia-Pacific,Japan,Clothing,Shoes,8,89,0.14,612.32,82.99,76.54,0.13553370786516852,PayPal,Same-Day
102315,2024-08-31,2024,Aug,Q3,C2515,South America,Brazil,Electronics,Laptop,3,544,0.18,1338.24,496.71,446.08,0.3711666068866571,PayPal,Same-Day
102316,2024-01-17,2024,Jan,Q1,C1538,South America,Argentina,Furniture,Chair,5,1447,0.17,6005.05,880.32,1201.01,0.1465966145161156,PayPal,Express
102317,2024-04-25,2024,Apr,Q2,C2970,Europe,Spain,Clothing,Shoes,1,256,0.23,197.12,33.96,197.12,0.17228084415584416,PayPal,Same-Day
102318,2024-05-29,2024,May,Q2,C2023,North America,United States,Clothing,Jacket,1,82,0.03,79.54,31.29,79.54,0.39338697510686443,PayPal,Standard
102319,2024-03-30,2024,Mar,Q1,C1209,Asia-Pacific,Australia,Clothing,Pants,9,20,0.1,162,31.19,18,0.19253086419753088,Credit Card,Standard
102320,2023-10-07,2023,Oct,Q4,C1463,Asia-Pacific,China,Electronics,Smartphone,9,1497,0.07,12529.89,1912.73,1392.21,0.15265337524910436,Credit Card,Express
102321,2023-08-28,2023,Aug,Q3,C1476,Europe,Italy,Furniture,Chair,6,661,0.12,3490.08,1347.94,581.68,0.3862203731719617,Credit Card,Express
102322,2023-10-09,2023,Oct,Q4,C1233,Europe,France,Clothing,Pants,4,261,0.08,960.48,228.23,240.12,0.23762077294685988,Bank Transfer,Same-Day
102323,2024-10-16,2024,Oct,Q4,C1179,Europe,Germany,Clothing,Pants,5,46,0.28,165.6,35.68,33.12,0.21545893719806763,PayPal,Express
102324,2024-09-13,2024,Sep,Q3,C2477,South America,Brazil,Electronics,Television,8,1119,0.08,8235.84,2354.77,1029.48,0.2859174049034464,Bank Transfer,Express
102325,2023-12-13,2023,Dec,Q4,C2850,South America,Argentina,Clothing,Shoes,6,300,0.04,1728,339.93,288,0.19671875,Credit Card,Same-Day
102326,2024-04-03,2024,Apr,Q2,C2667,Asia-Pacific,China,Furniture,Sofa,4,1042,0.05,3959.6,413.63,989.9,0.10446257197696737,PayPal,Same-Day
102327,2024-03-10,2024,Mar,Q1,C2232,North America,Mexico,Electronics,Laptop,5,220,0.1,990,321.17,198,0.32441414141414143,Bank Transfer,Same-Day
102328,2024-12-09,2024,Dec,Q4,C1915,Asia-Pacific,China,Clothing,Shoes,9,266,0,2394,539.18,266,0.22522138680033416,Credit Card,Express
102329,2024-12-09,2024,Dec,Q4,C2125,South America,Chile,Clothing,Jacket,5,60,0.01,297,95.46,59.4,0.3214141414141414,Bank Transfer,Express
102330,2023-05-21,2023,May,Q2,C2647,South America,Chile,Electronics,Smartphone,10,397,0.02,3890.6,1362.76,389.06,0.350269881252249,Credit Card,Express
102331,2023-07-07,2023,Jul,Q3,C2755,South America,Argentina,Furniture,Table,3,1273,0.09,3475.29,1286,1158.43,0.3700410613215012,Bank Transfer,Same-Day
102332,2024-03-16,2024,Mar,Q1,C2076,Europe,Germany,Clothing,Shoes,9,86,0.24,588.24,172.95,65.36,0.29401264789881676,Credit Card,Same-Day
102333,2023-11-03,2023,Nov,Q4,C1956,Asia-Pacific,India,Electronics,Television,5,269,0.16,1129.8,400.09,225.95999999999998,0.35412462382722604,Bank Transfer,Express
102334,2023-05-22,2023,May,Q2,C2307,Asia-Pacific,Japan,Electronics,Smartphone,6,1243,0.16,6264.72,969.01,1044.1200000000001,0.1546773040135872,PayPal,Express
102335,2023-07-06,2023,Jul,Q3,C2719,North America,United States,Furniture,Table,10,1495,0.01,14273.150400000008,3248.02,1427.3150400000009,0.22756153399742765,PayPal,Same-Day
102336,2024-01-27,2024,Jan,Q1,C1444,Asia-Pacific,South Korea,Clothing,Shirt,8,191,0.3,1069.6,144.14,133.7,0.13476065818997757,PayPal,Express
102337,2024-12-12,2024,Dec,Q4,C2232,North America,Mexico,Clothing,Shirt,5,142,0.02,695.8,75.75,139.16,0.10886749065823513,PayPal,Same-Day
102338,2024-01-21,2024,Jan,Q1,C1513,South America,Argentina,Furniture,Table,8,1222,0.21,7723.04,2848.89,965.38,0.3688819428618782,PayPal,Express
102339,2024-04-11,2024,Apr,Q2,C2575,Asia-Pacific,Australia,Clothing,Shirt,1,186,0.09,169.26,18.63,169.26,0.11006735200283588,PayPal,Standard
102340,2023-02-17,2023,Feb,Q1,C1688,South America,Brazil,Furniture,Chair,8,364,0.14,2504.32,735.06,313.04,0.29351680296447735,Credit Card,Standard
102341,2023-11-06,2023,Nov,Q4,C1082,South America,Chile,Clothing,Pants,9,238,0.08,1970.64,318.51,218.96,0.16162769455608328,PayPal,Express
102342,2024-06-01,2024,Jun,Q2,C1918,Europe,Germany,Furniture,Lamp,6,220,0.19,1069.2,222.8,178.20000000000002,0.20838009726898615,PayPal,Same-Day
102343,2023-07-29,2023,Jul,Q3,C2752,Asia-Pacific,China,Clothing,Shirt,6,204,0.25,918,124.83,153,0.13598039215686275,Bank Transfer,Same-Day
102344,2024-03-09,2024,Mar,Q1,C1719,South America,Chile,Clothing,Shirt,10,236,0.08,2171.2,577.51,217.11999999999998,0.26598655121591747,Credit Card,Standard
102345,2024-11-10,2024,Nov,Q4,C2462,Europe,France,Furniture,Chair,9,254,0.18,1874.52,570.34,208.28,0.3042592236945992,Bank Transfer,Express
102346,2024-07-23,2024,Jul,Q3,C2575,Asia-Pacific,India,Furniture,Table,6,915,0.14,4721.4,954.56,786.9,0.20217732028635574,PayPal,Express
102347,2023-11-26,2023,Nov,Q4,C2710,Asia-Pacific,South Korea,Furniture,Table,3,738,0,2214,732.8,738,0.3309846431797651,PayPal,Express
102348,2023-03-31,2023,Mar,Q1,C1502,South America,Brazil,Furniture,Table,2,806,0.02,1579.76,624.23,789.88,0.39514230009621715,PayPal,Same-Day
102349,2023-03-06,2023,Mar,Q1,C1709,Europe,United Kingdom,Electronics,Laptop,8,1713,0.01,13566.96,4231.883900000002,1695.87,0.31192572986136924,Credit Card,Same-Day
102350,2023-02-28,2023,Feb,Q1,C1211,South America,Brazil,Electronics,Smartphone,9,1199,0.22,8416.98,2964.52,935.2199999999999,0.35220708615204027,Credit Card,Same-Day
102351,2024-02-19,2024,Feb,Q1,C2652,North America,United States,Clothing,Shirt,2,58,0.03,112.52,22.79,56.26,0.20254177035193743,Credit Card,Express
102352,2024-03-02,2024,Mar,Q1,C2862,South America,Chile,Electronics,Tablet,7,518,0.23,2792.02,439.18,398.86,0.15729830015544302,PayPal,Standard
102353,2023-11-29,2023,Nov,Q4,C1398,Europe,Spain,Furniture,Sofa,8,1120,0.19,7257.6,999.45,907.2,0.1377108134920635,Credit Card,Standard
102354,2023-08-11,2023,Aug,Q3,C1635,Europe,Spain,Electronics,Smartphone,1,462,0.1,415.8,164.51,415.8,0.39564694564694564,Credit Card,Standard
102355,2024-12-18,2024,Dec,Q4,C2752,South America,Brazil,Electronics,Television,10,1854,0.2,14273.150400000008,2159.41,1427.3150400000009,0.1512917568639926,Bank Transfer,Standard
102356,2024-07-18,2024,Jul,Q3,C2705,North America,United States,Furniture,Chair,6,1159,0.13,6049.98,2139.38,1008.3299999999999,0.3536176979097452,PayPal,Same-Day
102357,2023-10-07,2023,Oct,Q4,C2256,Europe,France,Furniture,Chair,1,1263,0.17,1048.29,344.42,1048.29,0.32855412147401963,PayPal,Standard
102358,2023-12-18,2023,Dec,Q4,C2414,Asia-Pacific,China,Clothing,Pants,3,55,0.19,133.65,37.44,44.550000000000004,0.2801346801346801,PayPal,Standard
102359,2024-06-13,2024,Jun,Q2,C2856,South America,Brazil,Electronics,Television,7,1298,0.09,8268.26,2542.11,1181.18,0.3074540471634903,Credit Card,Standard
102360,2023-08-21,2023,Aug,Q3,C2954,South America,Brazil,Electronics,Television,8,711,0.27,4152.24,1106.39,519.03,0.266456177870258,PayPal,Standard
102361,2024-01-20,2024,Jan,Q1,C2224,North America,Mexico,Electronics,Tablet,2,1760,0.16,2956.8,1078.22,1478.4,0.3646577380952381,Bank Transfer,Standard
102362,2024-06-08,2024,Jun,Q2,C1850,Europe,Italy,Clothing,Shirt,10,241,0.14,2072.6,579.07,207.26,0.2793930329055293,Bank Transfer,Same-Day
102363,2023-10-23,2023,Oct,Q4,C2550,South America,Argentina,Electronics,Tablet,2,1059,0.16,1779.12,418,889.56,0.234947614551014,Bank Transfer,Same-Day
102364,2024-05-26,2024,May,Q2,C2432,Asia-Pacific,India,Furniture,Chair,5,198,0.16,831.6,328.2,166.32,0.39466089466089466,Credit Card,Standard
102365,2024-06-10,2024,Jun,Q2,C1864,Asia-Pacific,South Korea,Electronics,Television,9,772,0.24,5280.48,1588.3,586.7199999999999,0.3007870496621519,Credit Card,Same-Day
102366,2024-03-23,2024,Mar,Q1,C1625,Europe,Germany,Clothing,Pants,2,147,0.11,261.66,93.32,130.83,0.35664602919819605,PayPal,Express
102367,2024-07-15,2024,Jul,Q3,C1217,North America,Canada,Electronics,Smartphone,2,1627,0.14,2798.44,613.23,1399.22,0.2191328025614271,PayPal,Standard
102368,2023-10-17,2023,Oct,Q4,C1074,South America,Argentina,Electronics,Smartphone,6,1643,0,9858,2791.41,1643,0.28316189896530736,Bank Transfer,Express
102369,2024-10-29,2024,Oct,Q4,C1987,Europe,United Kingdom,Furniture,Lamp,10,1458,0.25,10935,2884.8,1093.5,0.2638134430727023,PayPal,Standard
102370,2024-11-14,2024,Nov,Q4,C2153,Asia-Pacific,India,Electronics,Television,4,584,0.18,1915.52,623.02,478.88,0.32524849649181425,Credit Card,Standard
102371,2023-09-14,2023,Sep,Q3,C1492,South America,Chile,Electronics,Smartphone,9,1438,0.22,10094.76,1247.82,1121.64,0.12361066533528285,Bank Transfer,Standard
102372,2024-02-22,2024,Feb,Q1,C2252,South America,Brazil,Furniture,Lamp,3,513,0.22,1200.42,304.68,400.14000000000004,0.2538111660918678,Credit Card,Same-Day
102373,2023-04-08,2023,Apr,Q2,C2173,Europe,United Kingdom,Furniture,Chair,1,299,0.07,278.07,90.18,278.07,0.32430682921566517,PayPal,Standard
102374,2024-02-02,2024,Feb,Q1,C2549,Europe,Germany,Furniture,Table,1,672,0.08,618.24,197.92,618.24,0.32013457556935815,Bank Transfer,Express
102375,2024-04-18,2024,Apr,Q2,C1394,North America,Canada,Electronics,Laptop,2,888,0.25,1332,405.13,666,0.30415165165165164,Credit Card,Express
102376,2023-07-03,2023,Jul,Q3,C1829,Europe,United Kingdom,Electronics,Smartphone,5,342,0.06,1607.4,423.95,321.48,0.2637489112853054,PayPal,Same-Day
102377,2023-05-12,2023,May,Q2,C2439,South America,Brazil,Clothing,Pants,8,164,0.18,1075.84,392.9,134.48,0.365203004164188,Credit Card,Standard
102378,2024-12-11,2024,Dec,Q4,C1840,South America,Brazil,Electronics,Tablet,2,1556,0.06,2925.28,543.65,1462.64,0.18584545752885193,Credit Card,Same-Day
102379,2024-11-13,2024,Nov,Q4,C2698,South America,Brazil,Electronics,Smartphone,6,698,0.25,3141,520.46,523.5,0.16569882203120026,PayPal,Express
102380,2023-05-17,2023,May,Q2,C1303,South America,Brazil,Furniture,Table,7,568,0.16,3339.84,714.78,477.12,0.21401624029893646,PayPal,Standard
102381,2024-02-24,2024,Feb,Q1,C2717,Asia-Pacific,China,Clothing,Shirt,1,212,0.17,175.96,46.56,175.96,0.2646055921800409,Bank Transfer,Standard
102382,2023-12-21,2023,Dec,Q4,C1568,Asia-Pacific,China,Clothing,Shirt,9,280,0.26,1864.8,195,207.2,0.10456885456885458,PayPal,Express
102383,2023-03-27,2023,Mar,Q1,C2482,South America,Brazil,Electronics,Laptop,8,1894,0.09,13788.32,4231.883900000002,1723.54,0.306918021920002,Bank Transfer,Express
102384,2023-11-22,2023,Nov,Q4,C1266,Europe,United Kingdom,Electronics,Tablet,1,1504,0,1504,330.81,1504,0.21995345744680853,Credit Card,Standard
102385,2024-04-20,2024,Apr,Q2,C2072,Asia-Pacific,India,Furniture,Chair,6,273,0.1,1474.2,387.68,245.70000000000002,0.2629765296431963,PayPal,Express
102386,2024-08-25,2024,Aug,Q3,C2584,Asia-Pacific,Australia,Clothing,Pants,3,233,0.22,545.22,185.67,181.74,0.3405414328161109,Bank Transfer,Express
102387,2023-07-16,2023,Jul,Q3,C2923,South America,Brazil,Electronics,Television,8,1571,0.02,12316.64,2895.76,1539.58,0.23510957533872878,Bank Transfer,Same-Day
102388,2023-04-27,2023,Apr,Q2,C2779,Asia-Pacific,India,Electronics,Laptop,2,852,0.12,1499.52,505.42,749.76,0.3370545241143833,Bank Transfer,Express
102389,2024-06-13,2024,Jun,Q2,C2651,North America,Mexico,Electronics,Smartphone,7,840,0.06,5527.2,779.98,789.6,0.14111665942972934,Credit Card,Express
102390,2024-07-25,2024,Jul,Q3,C1927,Asia-Pacific,South Korea,Electronics,Tablet,8,1789,0.26,10590.88,1865.64,1323.86,0.17615533364555166,Credit Card,Standard
102391,2023-06-25,2023,Jun,Q2,C1594,Asia-Pacific,South Korea,Furniture,Sofa,3,489,0.21,1158.93,383.65,386.31,0.3310381127419257,Bank Transfer,Express
102392,2023-08-01,2023,Aug,Q3,C2589,South America,Brazil,Furniture,Chair,7,409,0.26,2118.62,410.29,302.65999999999997,0.19365907996714846,PayPal,Same-Day
102393,2023-09-19,2023,Sep,Q3,C1795,Europe,Germany,Furniture,Table,7,705,0.24,3750.6,1218.29,535.8,0.32482536127552925,Bank Transfer,Express
102394,2024-12-02,2024,Dec,Q4,C2096,North America,Mexico,Clothing,Shoes,7,50,0.2,280,76.4,40,0.27285714285714285,Credit Card,Same-Day
102395,2024-02-18,2024,Feb,Q1,C1772,Asia-Pacific,China,Clothing,Shirt,2,47,0.26,69.56,10.46,34.78,0.1503737780333525,PayPal,Same-Day
102396,2023-08-08,2023,Aug,Q3,C1802,Europe,Italy,Clothing,Shirt,8,191,0,1528,216.86,191,0.14192408376963353,Credit Card,Same-Day
102397,2023-08-18,2023,Aug,Q3,C1633,Europe,Germany,Clothing,Shoes,6,201,0.17,1000.98,174.14,166.83,0.17396950988031729,Credit Card,Express
102398,2023-04-17,2023,Apr,Q2,C2048,Europe,Italy,Clothing,Pants,4,121,0.07,450.12,132.34,112.53,0.29401048609259756,Bank Transfer,Standard
102399,2024-11-04,2024,Nov,Q4,C2152,Europe,France,Clothing,Pants,5,255,0.27,930.75,296.05,186.15,0.3180768197690035,Bank Transfer,Standard
102400,2023-07-29,2023,Jul,Q3,C2437,North America,Canada,Clothing,Pants,6,239,0.21,1132.86,140.2,188.80999999999997,0.12375756933778224,Credit Card,Standard
102401,2023-10-09,2023,Oct,Q4,C1888,Asia-Pacific,South Korea,Electronics,Television,1,1386,0.21,1094.94,335.15,1094.94,0.3060898314062871,Bank Transfer,Express
102402,2023-09-24,2023,Sep,Q3,C2235,North America,Canada,Clothing,Shirt,6,150,0.09,819,268.01,136.5,0.32724053724053725,PayPal,Same-Day
102403,2023-06-06,2023,Jun,Q2,C1400,Europe,United Kingdom,Electronics,Smartphone,2,504,0.22,786.24,192.44,393.12,0.24475986975986974,PayPal,Standard
102404,2023-10-30,2023,Oct,Q4,C2221,North America,Canada,Electronics,Smartphone,8,465,0.16,3124.8,414.59,390.6,0.13267729134664616,Credit Card,Same-Day
102405,2023-07-08,2023,Jul,Q3,C2269,North America,United States,Furniture,Chair,8,126,0.25,756,146.25,94.5,0.19345238095238096,PayPal,Express
102406,2024-05-04,2024,May,Q2,C2920,South America,Brazil,Electronics,Laptop,6,1791,0.16,9026.64,3028.49,1504.4399999999998,0.33550579174532275,PayPal,Standard
102407,2024-09-29,2024,Sep,Q3,C1929,North America,Canada,Furniture,Table,10,632,0.29,4487.2,983.06,448.71999999999997,0.21908094134426814,PayPal,Standard
102408,2023-07-22,2023,Jul,Q3,C2104,Asia-Pacific,Australia,Furniture,Chair,9,742,0.01,6611.22,1228.05,734.58,0.1857524027335348,Credit Card,Express
102409,2023-02-07,2023,Feb,Q1,C1967,Asia-Pacific,India,Electronics,Tablet,1,1655,0.21,1307.45,232.48,1307.45,0.1778117710046273,Bank Transfer,Same-Day
102410,2023-10-17,2023,Oct,Q4,C1348,South America,Chile,Furniture,Sofa,2,1023,0.1,1841.4,610.46,920.7,0.3315194960356251,PayPal,Express
102411,2024-02-22,2024,Feb,Q1,C2881,Asia-Pacific,Australia,Furniture,Sofa,4,748,0.09,2722.72,690.09,680.68,0.25345610272080865,Credit Card,Standard
102412,2024-06-21,2024,Jun,Q2,C1798,Europe,United Kingdom,Electronics,Television,8,1550,0.12,10912,2119.1,1364,0.1941990469208211,PayPal,Express
102413,2024-08-08,2024,Aug,Q3,C2433,South America,Chile,Furniture,Lamp,6,749,0.13,3909.78,584.2,651.63,0.14942017197898602,PayPal,Express
102414,2024-02-19,2024,Feb,Q1,C1032,South America,Argentina,Furniture,Lamp,1,460,0.25,345,52.98,345,0.15356521739130433,Bank Transfer,Standard
102415,2024-12-09,2024,Dec,Q4,C2496,South America,Brazil,Furniture,Sofa,9,1422,0.07,11902.14,1759.12,1322.46,0.147798631170529,Bank Transfer,Express
102416,2023-03-17,2023,Mar,Q1,C2576,South America,Argentina,Clothing,Pants,8,57,0.23,351.12,124,43.89,0.35315561631351106,PayPal,Express
102417,2024-09-03,2024,Sep,Q3,C2612,Asia-Pacific,Australia,Clothing,Shirt,10,258,0.18,2115.6,543,211.56,0.2566647759500851,Credit Card,Same-Day
102418,2024-11-22,2024,Nov,Q4,C2864,North America,Mexico,Furniture,Table,2,920,0.29,1306.4,422.6,653.2,0.3234843845682792,Bank Transfer,Same-Day
102419,2024-11-07,2024,Nov,Q4,C1547,South America,Brazil,Electronics,Smartphone,9,1657,0.23,11483.01,4158.26,1275.89,0.36212282319705374,PayPal,Standard
102420,2023-01-27,2023,Jan,Q1,C1506,Europe,France,Clothing,Shoes,2,259,0.09,471.38,171.62,235.69,0.3640799355085069,PayPal,Express
102421,2024-01-08,2024,Jan,Q1,C1425,Europe,Spain,Electronics,Smartphone,5,748,0.06,3515.6,1151.93,703.12,0.3276624189327569,Credit Card,Express
102422,2023-04-10,2023,Apr,Q2,C2963,Asia-Pacific,Japan,Furniture,Lamp,3,1034,0.24,2357.52,859.89,785.84,0.36474345922834167,PayPal,Same-Day
102423,2023-11-10,2023,Nov,Q4,C2658,South America,Chile,Electronics,Laptop,10,1375,0.24,10450,2290.74,1045,0.2192095693779904,Credit Card,Standard
102424,2024-02-16,2024,Feb,Q1,C1989,North America,United States,Furniture,Chair,2,1171,0.14,2014.12,493.59,1007.06,0.24506484221396937,PayPal,Same-Day
102425,2023-07-07,2023,Jul,Q3,C2930,South America,Chile,Electronics,Laptop,2,1471,0.29,2088.82,448.41,1044.41,0.21467144129221283,Bank Transfer,Standard
102426,2023-05-15,2023,May,Q2,C1769,North America,United States,Furniture,Chair,2,1118,0.11,1990.04,340.71,995.02,0.17120761391730818,PayPal,Standard
102427,2024-01-05,2024,Jan,Q1,C2984,Europe,Germany,Electronics,Smartphone,7,1897,0.12,11685.52,4231.883900000002,1669.3600000000001,0.3621476750713705,PayPal,Standard
102428,2023-07-24,2023,Jul,Q3,C2320,Asia-Pacific,Australia,Furniture,Table,7,310,0.05,2061.5,304.07,294.5,0.14749939364540382,Bank Transfer,Express
102429,2023-01-21,2023,Jan,Q1,C2043,Asia-Pacific,Japan,Electronics,Tablet,8,1146,0.22,7151.04,1660.99,893.88,0.23227250861413165,Credit Card,Express
102430,2023-06-19,2023,Jun,Q2,C2884,Asia-Pacific,Japan,Furniture,Sofa,1,1206,0.26,892.44,314.46,892.44,0.3523598225090762,Credit Card,Standard
102431,2024-08-17,2024,Aug,Q3,C1271,North America,Canada,Clothing,Jacket,2,293,0,586,125.39,293,0.21397610921501706,PayPal,Standard
102432,2024-03-08,2024,Mar,Q1,C2388,North America,United States,Furniture,Table,5,1103,0.22,4301.7,1488.94,860.3399999999999,0.34612827486807546,Bank Transfer,Express
102433,2024-09-05,2024,Sep,Q3,C1171,South America,Argentina,Clothing,Shirt,1,81,0.15,68.85,23.01,68.85,0.3342047930283225,Credit Card,Same-Day
102434,2023-02-01,2023,Feb,Q1,C1389,South America,Argentina,Clothing,Jacket,5,113,0.06,531.1,114.21,106.22,0.2150442477876106,Bank Transfer,Express
102435,2024-09-17,2024,Sep,Q3,C2768,Europe,France,Electronics,Tablet,1,468,0.3,327.6,97.55,327.6,0.29777167277167277,Bank Transfer,Express
102436,2023-02-08,2023,Feb,Q1,C2593,Asia-Pacific,China,Furniture,Sofa,4,511,0.2,1635.2,377.22,408.8,0.23068737769080236,Bank Transfer,Standard
102437,2024-09-06,2024,Sep,Q3,C2499,Europe,United Kingdom,Furniture,Table,8,329,0.25,1974,335.51,246.75,0.16996453900709219,PayPal,Standard
102438,2024-10-09,2024,Oct,Q4,C1560,South America,Chile,Furniture,Chair,3,1201,0.05,3422.85,726.73,1140.95,0.21231722102925926,PayPal,Same-Day
102439,2023-05-17,2023,May,Q2,C1745,South America,Argentina,Electronics,Laptop,6,711,0.16,3583.44,1359.52,597.24,0.379389636773603,Bank Transfer,Standard
102440,2024-06-03,2024,Jun,Q2,C1948,Asia-Pacific,India,Electronics,Tablet,8,1872,0.17,12430.08,4037.15,1553.76,0.32478873828647925,Credit Card,Same-Day
102441,2023-10-26,2023,Oct,Q4,C2711,Europe,United Kingdom,Electronics,Laptop,9,1081,0.28,7004.88,2690.85,778.32,0.38413934285812174,Bank Transfer,Express
102442,2024-01-05,2024,Jan,Q1,C2968,North America,Canada,Clothing,Pants,10,170,0.25,1275,186.43,127.5,0.14621960784313726,PayPal,Same-Day
102443,2024-12-09,2024,Dec,Q4,C2411,Europe,United Kingdom,Electronics,Smartphone,10,941,0.02,9221.8,2655.12,922.18,0.287917760090221,PayPal,Express
102444,2023-01-25,2023,Jan,Q1,C1553,Europe,Italy,Furniture,Chair,9,1367,0.17,10211.49,2481.96,1134.61,0.24305561676111911,Bank Transfer,Express
