"Order_ID","Order_Date","Customer_ID","Region","Country","Category","Subcategory","Quantity","Unit_Price","Discount","Revenue","Profit","Payment_Method","Shipping_Mode"
101016,2024-05-25,"C1731","South America","Chile","Clothing","Shirt",2,250,0.17,415,103.19,"Bank Transfer","Same-Day"
101017,2023-04-02,"C2626","Europe","Germany","Clothing","Pants",10,279,0.12,2455.2,347.71,"PayPal","Same-Day"
101018,2024-09-13,"C1728","Europe","Germany","Clothing","Shoes",7,160,0.01,1108.8,125.89,"PayPal","Same-Day"
101019,2023-01-23,"C1993","Asia-Pacific","South Korea","Furniture","Sofa",1,1014,0.22,790.92,121.85,"Bank Transfer","Express"
101020,2023-01-02,"C1370","North America","Canada","Electronics","Smartphone",8,1539,0.18,10095.84,3884.37,"Credit Card","Same-Day"
101021,2023-09-23,"C1034","South America","Argentina","Clothing","Jacket",9,70,0.21,497.7,120.27,"Credit Card","Same-Day"
101022,2023-05-11,"C2236","Asia-Pacific","Japan","Electronics","Tablet",9,597,0.22,4190.94,1550.06,"PayPal","Express"
101023,2023-02-23,"C2081","South America","Brazil","Furniture","Chair",10,925,0.24,7030,2073.71,"PayPal","Standard"
101024,2024-03-27,"C1603","North America","Canada","Furniture","Table",7,1413,0.09,9000.81,3217.3,"PayPal","Same-Day"
101025,2023-07-28,"C1217","Asia-Pacific","India","Electronics","Laptop",8,1400,0.21,8848,1986.44,"Credit Card","Standard"
101026,2023-07-22,"C2022","Asia-Pacific","South Korea","Electronics","Smartphone",7,617,0.11,3843.91,1482.35,"PayPal","Standard"
101027,2023-05-21,"C1905","North America","Canada","Furniture","Lamp",1,912,0.01,902.88,213.23,"Bank Transfer","Express"
101028,2023-08-18,"C2693","Europe","Germany","Electronics","Smartphone",7,1248,0.04,8386.56,1576.34,"PayPal","Standard"
101029,2024-12-05,"C1527","Europe","France","Clothing","Shoes",8,140,0,1120,224.33,"PayPal","Same-Day"
101030,2023-08-12,"C1690","South America","Chile","Clothing","Pants",8,211,0.22,1316.64,252.59,"Bank Transfer","Express"
101031,2023-09-12,"C1282","South America","Brazil","Furniture","Table",6,570,0.28,2462.4,797.2,"PayPal","Standard"
101032,2024-05-31,"C2753","Europe","Italy","Clothing","Shoes",3,103,0.03,299.73,96.49,"Credit Card","Same-Day"
101033,2023-04-26,"C2123","Europe","Italy","Electronics","Laptop",3,1257,0.23,2903.67,1120.36,"Credit Card","Same-Day"
101034,2023-02-12,"C2481","Asia-Pacific","South Korea","Electronics","Smartphone",9,1889,0.24,12920.76,3607.98,"Credit Card","Standard"
101035,2024-10-29,"C2541","Europe","Spain","Clothing","Pants",3,68,0.25,153,42.88,"Bank Transfer","Express"
101036,2024-09-02,"C1077","Europe","United Kingdom","Furniture","Chair",4,957,0.26,2832.72,320.89,"Credit Card","Same-Day"
101037,2024-11-10,"C2415","Europe","United Kingdom","Clothing","Shirt",8,136,0.22,848.64,261.1,"Credit Card","Express"
101038,2023-08-02,"C1629","South America","Chile","Electronics","Smartphone",9,1941,0.23,13451.13,4994.22,"Bank Transfer","Standard"
101039,2023-09-07,"C1622","Europe","Spain","Electronics","Smartphone",1,1334,0.21,1053.86,164.16,"Credit Card","Same-Day"
101040,2024-11-22,"C2303","South America","Argentina","Furniture","Sofa",2,937,0.16,1574.16,246.74,"Credit Card","Standard"
101041,2024-06-24,"C1087","South America","Chile","Furniture","Chair",6,104,0.12,549.12,110.15,"Credit Card","Standard"
101042,2023-09-29,"C2211","North America","Canada","Electronics","Television",3,631,0.2,1514.4,443.4,"PayPal","Express"
101043,2023-05-15,"C1414","Asia-Pacific","China","Electronics","Smartphone",9,1176,0.02,10372.32,3209.94,"PayPal","Same-Day"
101044,2024-03-14,"C1069","South America","Chile","Clothing","Pants",1,128,0.21,101.12,35.33,"PayPal","Standard"
101045,2024-05-17,"C1529","Europe","France","Electronics","Television",5,1413,0.02,6923.7,1427.23,"PayPal","Same-Day"
101046,2024-08-14,"C2463","Europe","France","Electronics","Television",1,958,0.18,785.56,234.18,"Bank Transfer","Standard"
101047,2023-07-19,"C1633","North America","Mexico","Electronics","Smartphone",4,887,0.07,3299.64,775.61,"PayPal","Express"
101048,2024-01-23,"C1891","North America","United States","Clothing","Shoes",9,150,0.15,1147.5,187.5,"PayPal","Express"
101049,2023-03-19,"C1605","Asia-Pacific","China","Clothing","Shirt",2,77,0.23,118.58,27.44,"Bank Transfer","Express"
101050,2024-12-18,"C2650","South America","Chile","Clothing","Pants",1,139,0.13,120.93,38.08,"Credit Card","Same-Day"
101051,2023-12-01,"C2823","Europe","Italy","Furniture","Chair",3,1402,0.02,4121.88,490.54,"Bank Transfer","Same-Day"
101052,2024-09-02,"C2910","North America","United States","Clothing","Pants",10,38,0.1,342,136.03,"Bank Transfer","Standard"
101053,2023-05-31,"C2056","North America","Mexico","Clothing","Shoes",5,19,0.24,72.2,10.68,"Bank Transfer","Standard"
101054,2024-07-31,"C2536","Europe","United Kingdom","Clothing","Jacket",5,152,0.19,615.6,112.19,"Bank Transfer","Same-Day"
101055,2023-10-19,"C2108","South America","Argentina","Clothing","Shoes",3,33,0.24,75.24,17.21,"Bank Transfer","Same-Day"
101056,2023-05-31,"C2427","Europe","Germany","Furniture","Sofa",7,714,0.27,3648.54,478.98,"PayPal","Standard"
101057,2023-03-31,"C1127","Asia-Pacific","South Korea","Clothing","Shoes",9,69,0.26,459.54,119.94,"Credit Card","Standard"
101058,2024-05-27,"C2250","Europe","Spain","Electronics","Tablet",5,1221,0.25,4578.75,1789.89,"Credit Card","Standard"
101059,2024-10-11,"C2351","Asia-Pacific","India","Electronics","Television",2,503,0.01,995.94,134.9,"PayPal","Same-Day"
101060,2023-12-09,"C2535","South America","Argentina","Furniture","Chair",2,1483,0.25,2224.5,320.47,"PayPal","Standard"
101061,2023-08-07,"C2829","Asia-Pacific","India","Clothing","Jacket",4,185,0.14,636.4,206.26,"Credit Card","Express"
101062,2024-07-20,"C2330","South America","Chile","Clothing","Pants",2,156,0.3,218.4,26.17,"Bank Transfer","Same-Day"
101063,2024-12-28,"C1729","North America","United States","Clothing","Jacket",1,139,0.29,98.69,12.49,"Bank Transfer","Express"
101064,2024-08-09,"C2144","North America","Canada","Electronics","Laptop",9,1237,0.14,9574.38,1518.35,"Bank Transfer","Standard"
101065,2024-12-25,"C1892","North America","Mexico","Furniture","Sofa",10,671,0.28,4831.2,1784.68,"Credit Card","Standard"
101066,2024-05-22,"C2468","South America","Argentina","Furniture","Sofa",3,257,0.08,709.32,222.81,"Credit Card","Express"
101067,2023-09-29,"C2111","North America","Canada","Electronics","Smartphone",8,625,0.28,3600,618.79,"Credit Card","Express"
101068,2023-01-30,"C1288","North America","Canada","Electronics","Laptop",8,1118,0.18,7334.08,1283.86,"PayPal","Express"
101069,2023-11-17,"C1126","North America","United States","Electronics","Television",9,1833,0.13,14352.39,3427.15,"Credit Card","Same-Day"
101070,2024-03-28,"C2216","Asia-Pacific","India","Clothing","Shirt",10,267,0.08,2456.4,975.77,"Credit Card","Standard"
101071,2023-06-12,"C2375","South America","Argentina","Furniture","Table",10,217,0.02,2126.6,327.31,"Credit Card","Same-Day"
101072,2024-09-16,"C2074","South America","Argentina","Furniture","Lamp",1,397,0.02,389.06,82.45,"Credit Card","Express"
101073,2024-02-15,"C2228","South America","Argentina","Furniture","Sofa",7,635,0.19,3600.45,655.05,"PayPal","Standard"
101074,2024-10-28,"C2428","North America","Canada","Clothing","Shoes",5,186,0.11,827.7,176.52,"Bank Transfer","Express"
101075,2023-02-05,"C1104","North America","United States","Furniture","Chair",4,270,0.2,864,169.77,"Bank Transfer","Same-Day"
101076,2023-07-07,"C2306","Europe","United Kingdom","Clothing","Jacket",10,94,0.2,752,223.16,"PayPal","Same-Day"
101077,2023-12-29,"C1011","Europe","Spain","Clothing","Shoes",6,66,0.1,356.4,107.01,"Bank Transfer","Express"
101078,2023-01-05,"C2850","North America","Mexico","Electronics","Laptop",4,1937,0.02,7593.04,1162.62,"Credit Card","Express"
101079,2023-07-02,"C1089","Europe","Spain","Furniture","Lamp",5,451,0.12,1984.4,638.66,"Bank Transfer","Standard"
101080,2023-07-02,"C2959","Asia-Pacific","India","Furniture","Table",2,1434,0.17,2380.44,878.46,"PayPal","Standard"
101081,2023-04-25,"C2204","South America","Brazil","Electronics","Laptop",9,1873,0.28,12137.04,3810.76,"Bank Transfer","Same-Day"
101082,2024-04-17,"C1013","South America","Chile","Electronics","Smartphone",8,1677,0.08,12342.72,1239.66,"Bank Transfer","Standard"
101083,2024-05-20,"C1851","North America","Canada","Clothing","Shirt",9,117,0.18,863.46,233.22,"PayPal","Same-Day"
101084,2023-06-17,"C1925","Europe","Italy","Furniture","Table",4,1492,0.14,5132.48,1340.17,"Credit Card","Express"
101085,2023-06-07,"C1626","South America","Chile","Clothing","Shoes",5,146,0.06,686.2,212.77,"PayPal","Express"
101086,2023-11-18,"C1898","Europe","United Kingdom","Electronics","Laptop",6,1129,0.22,5283.72,573.93,"PayPal","Same-Day"
101087,2024-06-10,"C1430","North America","Canada","Furniture","Chair",1,356,0.26,263.44,72.49,"Bank Transfer","Express"
101088,2023-12-18,"C2612","Asia-Pacific","India","Electronics","Laptop",7,1495,0.01,10360.35,2743.31,"Credit Card","Same-Day"
101089,2024-01-02,"C2422","South America","Argentina","Electronics","Smartphone",10,1972,0.22,15381.6,5351.98,"Credit Card","Same-Day"
101090,2024-04-09,"C2041","North America","Mexico","Clothing","Shoes",8,55,0.02,431.2,134.28,"PayPal","Express"
101091,2024-09-20,"C2940","South America","Argentina","Electronics","Smartphone",3,1380,0.15,3519,819.34,"Credit Card","Standard"
101092,2024-09-26,"C2523","South America","Argentina","Furniture","Chair",8,540,0.14,3715.2,1054.92,"Bank Transfer","Standard"
101093,2024-12-18,"C2245","North America","Canada","Clothing","Shirt",1,91,0.07,84.63,21.67,"PayPal","Same-Day"
101094,2023-03-31,"C2191","South America","Chile","Clothing","Shirt",4,68,0.07,252.96,79.34,"Credit Card","Standard"
101095,2024-04-09,"C1162","Asia-Pacific","Australia","Clothing","Shoes",3,125,0.14,322.5,104.9,"PayPal","Same-Day"
101096,2024-11-24,"C2576","North America","Canada","Clothing","Shoes",10,109,0.11,970.1,159.88,"PayPal","Same-Day"
101097,2024-03-02,"C2318","Europe","United Kingdom","Electronics","Smartphone",7,893,0.08,5750.92,1505.62,"PayPal","Express"
101098,2023-07-11,"C1403","Europe","Germany","Clothing","Pants",3,189,0.16,476.28,51.95,"Bank Transfer","Same-Day"
101099,2024-09-03,"C2450","Europe","United Kingdom","Electronics","Television",2,1029,0.1,1852.2,307.63,"Bank Transfer","Express"
101100,2023-04-15,"C2334","South America","Argentina","Electronics","Laptop",4,990,0.23,3049.2,679.5,"Credit Card","Same-Day"
101101,2023-04-18,"C2452","Europe","Spain","Clothing","Pants",3,294,0.14,758.52,222.72,"PayPal","Standard"
101102,2023-09-06,"C1299","Europe","Germany","Furniture","Table",3,199,0.04,573.12,143.83,"Credit Card","Same-Day"
101103,2024-04-11,"C2588","North America","Mexico","Furniture","Lamp",9,1347,0.24,9213.48,1773.13,"PayPal","Same-Day"
101104,2023-09-13,"C2507","South America","Argentina","Furniture","Sofa",7,173,0.04,1162.56,134.16,"Credit Card","Same-Day"
101105,2024-01-30,"C1424","Europe","Italy","Electronics","Smartphone",4,1907,0.11,6788.92,2024.51,"PayPal","Express"
101106,2024-02-08,"C1659","North America","United States","Furniture","Lamp",9,200,0.18,1476,187.02,"PayPal","Express"
101107,2024-03-06,"C1261","Asia-Pacific","South Korea","Clothing","Shirt",9,170,0.27,1116.9,253.02,"Credit Card","Standard"
101108,2023-06-24,"C2002","South America","Argentina","Clothing","Jacket",5,176,0.17,730.4,266.16,"Bank Transfer","Express"
101109,2023-06-26,"C2076","Europe","Italy","Clothing","Shirt",5,278,0.07,1292.7,404.67,"Credit Card","Same-Day"
101110,2024-07-05,"C1577","North America","United States","Clothing","Pants",5,223,0.1,1003.5,229.72,"PayPal","Standard"
101111,2024-02-15,"C1714","South America","Chile","Furniture","Table",8,236,0.11,1680.32,482.48,"PayPal","Express"
101112,2024-09-06,"C1807","South America","Chile","Electronics","Television",7,1404,0.28,7076.16,1228.8,"Credit Card","Standard"
101113,2024-12-02,"C2935","Asia-Pacific","Australia","Furniture","Sofa",2,628,0.27,916.88,288.49,"Bank Transfer","Express"
101114,2023-10-27,"C2225","South America","Brazil","Electronics","Smartphone",4,814,0.07,3028.08,899.92,"PayPal","Express"
101115,2024-10-13,"C2688","Europe","Spain","Electronics","Smartphone",8,1370,0.03,10631.2,2156.91,"Credit Card","Express"
101116,2023-07-01,"C1403","Asia-Pacific","South Korea","Electronics","Smartphone",2,815,0.01,1613.7,532.27,"PayPal","Same-Day"
101117,2023-03-20,"C2531","Asia-Pacific","Japan","Clothing","Jacket",5,204,0.18,836.4,213.24,"PayPal","Same-Day"
101118,2023-08-26,"C1947","Europe","France","Furniture","Sofa",5,654,0.02,3204.6,1071.26,"Bank Transfer","Same-Day"
101119,2023-06-19,"C1369","North America","Canada","Furniture","Table",10,601,0.14,5168.6,976.45,"Bank Transfer","Standard"
101120,2023-12-28,"C1119","Asia-Pacific","South Korea","Furniture","Lamp",2,707,0.06,1329.16,350.73,"Credit Card","Standard"
101121,2024-03-22,"C1565","North America","United States","Clothing","Shoes",8,75,0.27,438,162.01,"Bank Transfer","Express"
101122,2024-01-23,"C2133","Europe","United Kingdom","Electronics","Television",1,1594,0.21,1259.26,164.61,"Bank Transfer","Express"
101123,2024-01-28,"C2256","Asia-Pacific","Australia","Clothing","Shoes",7,79,0.13,481.11,156.84,"Credit Card","Standard"
101124,2023-08-30,"C2372","Europe","Spain","Electronics","Television",7,911,0.29,4527.67,1125.44,"Credit Card","Standard"
101125,2023-08-15,"C2588","Asia-Pacific","South Korea","Electronics","Television",3,927,0.19,2252.61,756.77,"Bank Transfer","Express"
101126,2023-02-25,"C1293","South America","Argentina","Clothing","Pants",9,62,0.28,401.76,112.52,"Bank Transfer","Express"
101127,2023-12-13,"C1124","Asia-Pacific","Japan","Clothing","Shirt",10,28,0.07,260.4,87.2,"PayPal","Standard"
101128,2023-11-01,"C2214","Europe","France","Electronics","Television",1,1256,0.04,1205.76,336.4,"Bank Transfer","Same-Day"
101129,2024-06-20,"C1266","South America","Chile","Furniture","Chair",1,695,0.14,597.7,159.16,"Bank Transfer","Same-Day"
101130,2023-03-07,"C1168","North America","United States","Clothing","Pants",7,47,0.29,233.59,42.8,"Credit Card","Same-Day"
101131,2024-02-02,"C1020","South America","Argentina","Electronics","Laptop",7,1073,0.09,6835.01,1789.92,"Bank Transfer","Standard"
101132,2023-02-25,"C1399","Europe","France","Clothing","Jacket",3,216,0.2,518.4,100.84,"Credit Card","Same-Day"
101133,2023-05-01,"C1609","North America","United States","Furniture","Chair",10,1210,0.01,11979,3266.03,"PayPal","Express"
101134,2024-06-25,"C1634","Asia-Pacific","Japan","Electronics","Tablet",10,1322,0.27,9650.6,3012.08,"Credit Card","Standard"
101135,2023-02-17,"C2337","North America","Canada","Electronics","Smartphone",6,1285,0.03,7478.7,1675.39,"Credit Card","Same-Day"
101136,2023-02-15,"C2841","South America","Chile","Clothing","Shirt",2,269,0.07,500.34,182.64,"PayPal","Same-Day"
101137,2024-09-23,"C2450","Europe","France","Electronics","Smartphone",4,318,0,1272,491.52,"Credit Card","Express"
101138,2024-05-30,"C1814","Europe","France","Furniture","Chair",4,308,0.02,1207.36,279.29,"Credit Card","Standard"
101139,2023-08-08,"C2959","North America","Canada","Furniture","Lamp",8,848,0.02,6648.32,2464.59,"PayPal","Standard"
101140,2024-05-29,"C1735","Asia-Pacific","Australia","Electronics","Laptop",3,1574,0.21,3730.38,940.37,"Bank Transfer","Same-Day"
101141,2023-06-04,"C2639","North America","United States","Furniture","Table",9,1479,0.23,10249.47,2023.57,"PayPal","Standard"
101142,2024-11-06,"C1646","Asia-Pacific","China","Clothing","Shirt",10,35,0.25,262.5,87.49,"PayPal","Same-Day"
101143,2024-03-14,"C2337","South America","Argentina","Furniture","Lamp",7,908,0.05,6038.2,1019.27,"Bank Transfer","Express"
101144,2024-08-08,"C2469","North America","United States","Clothing","Shirt",8,153,0.17,1015.92,303.32,"PayPal","Standard"
101145,2024-06-26,"C1994","North America","Canada","Electronics","Laptop",4,960,0.27,2803.2,776.67,"Credit Card","Same-Day"
101146,2023-05-31,"C1461","North America","Canada","Furniture","Table",1,1156,0.15,982.6,155.61,"Bank Transfer","Express"
101147,2023-08-10,"C1296","South America","Argentina","Furniture","Chair",5,159,0.11,707.55,229.01,"Bank Transfer","Standard"
101148,2023-03-30,"C1776","North America","Canada","Electronics","Smartphone",4,934,0.19,3026.16,770.73,"Bank Transfer","Same-Day"
101149,2024-03-28,"C2317","Europe","Spain","Furniture","Table",6,1195,0.16,6022.8,1072.35,"Bank Transfer","Same-Day"
101150,2023-01-03,"C2493","South America","Brazil","Furniture","Lamp",3,125,0.13,326.25,70.6,"Credit Card","Express"
101151,2024-08-08,"C1552","Asia-Pacific","Australia","Electronics","Smartphone",8,1232,0.07,9166.08,3079.88,"Bank Transfer","Same-Day"
101152,2023-12-26,"C2069","South America","Brazil","Clothing","Jacket",4,261,0.23,803.88,254.14,"Bank Transfer","Standard"
101153,2024-09-06,"C1981","Europe","Spain","Clothing","Shirt",1,38,0.04,36.48,7.93,"Bank Transfer","Standard"
101154,2024-10-29,"C1042","North America","Canada","Electronics","Television",8,245,0.12,1724.8,413.39,"Credit Card","Same-Day"
101155,2024-07-08,"C2137","South America","Argentina","Clothing","Pants",1,13,0.2,10.4,3.77,"PayPal","Same-Day"
101156,2024-01-27,"C2146","North America","Canada","Clothing","Shoes",2,158,0.18,259.12,36.64,"Bank Transfer","Same-Day"
101157,2024-05-11,"C1825","North America","Mexico","Clothing","Pants",6,56,0.26,248.64,54.07,"PayPal","Same-Day"
101158,2023-05-06,"C2331","North America","United States","Clothing","Shoes",8,26,0.27,151.84,49.73,"PayPal","Express"
101159,2023-02-11,"C2205","Asia-Pacific","Australia","Clothing","Pants",8,167,0.12,1175.68,313.48,"PayPal","Express"
101160,2024-02-01,"C1088","North America","Mexico","Furniture","Chair",10,1474,0.04,14150.4,2525.18,"Bank Transfer","Same-Day"
101161,2024-07-02,"C1133","North America","Canada","Furniture","Lamp",7,226,0.17,1313.06,298.75,"PayPal","Same-Day"
101162,2024-01-18,"C2129","South America","Brazil","Electronics","Laptop",8,603,0.12,4245.12,1380,"Credit Card","Express"
101163,2023-04-29,"C1641","Europe","Germany","Furniture","Chair",2,651,0.05,1236.9,386.13,"PayPal","Express"
101164,2024-11-12,"C2221","South America","Chile","Electronics","Smartphone",7,492,0.04,3306.24,840.27,"PayPal","Same-Day"
101165,2024-09-07,"C2808","South America","Chile","Electronics","Laptop",8,1283,0.2,8211.2,1743.23,"Bank Transfer","Express"
